BHID,FROM,TO,HOLE_TYP,DEPTH,VEIN,RE,RE_OLD,DRE,DDDRE,MINE,YEAR,PV,PV_OLD,PL,PL_OLD,EQ,EQ_OLD,ZN,PB,AG,EQ_DDH
10101245901,1.944,2.756,1,4.4,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.9470569999999967,2.336066775668748,26.934308723431997,34.222108460901985,13.833343720000002,14.649456435638573,6.432524000000001,1.6945400000000002,7.3732880000000005,13.833343720000002
10101255470,2.3,3.0,1,3.9,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.5902559385230798,1.985954159882373,32.44148988502587,32.9199448964041,54.961734,16.57638708959623,19.5199,1.2464,43.3958,54.961734
10101245927,1.62,2.38,1,4.0,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.202132000000002,1.9578518185749367,19.41072995024402,26.702155196835534,8.814517,13.638496511074695,2.98444,2.36077,4.600709999999999,8.814517
10101245945,1.656,2.8440000000000003,1,4.3,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.202132000000002,1.9578518185749367,37.69212152050755,26.702155196835534,17.11619536,13.638496511074695,8.044288,1.196032,10.075439999999999,17.11619536
10101256391,2.4,3.0,1,3.7000000000000006,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.7005665124575362,2.06611424340249,39.31912107061762,22.81726252621181,56.124751,11.043562861575452,37.9402,1.3053,21.4818,56.124751
10101243770,1.386842105263158,2.413157894736842,1,3.8,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.725872931435125,2.0375643682544697,46.4782308967226,33.4700801785403,17.050769447368413,16.426514273614472,9.742418421052632,2.0005763157894734,6.89596842105263,17.050769447368413
DDHUSC21195,391.2,391.8,1,491.5,vtshey,3.0,4.0,16.0,3,San Cristobal,21_22,0.5034457459907425,1.039828269124538,0.19178916727241133,2.430057063728999,0.380953,2.3369792261706213,0.03,0.02,0.4207,0.380953
10101234524,2.424324324324324,3.0256756756756755,1,3.65,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.127757234900772,2.1707799999999944,94.03127107931115,66.93561401494449,44.19266894594594,30.834821591752586,11.185921621621619,14.834664864864864,24.3171,44.19266894594594
10101256366,2.8,3.3,1,4.1,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.7728389384144319,2.242943853481145,40.91103991301434,16.050804653715588,52.936049,7.156133056475783,42.2012,1.215,12.1581,52.936049
10101233597,1.79125,2.20875,1,3.0000000000000004,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.1096689179211863,1.9044850999828893,45.727198952050266,50.466515114256936,21.675059325,26.498771302915607,6.943332500000001,5.953485,11.6392225,21.675059325
10101255437,1.1636363636363638,1.5363636363636362,1,3.5,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.7373833948798141,2.4042047081228466,19.765429572951465,26.56513266758493,26.804820545454547,11.0494470698905,19.07375454545455,1.426490909090909,8.106872727272728,26.804820545454547
10101231875,2.2964285714285717,3.1035714285714286,1,4.1,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.2310735885258843,1.7039955333130268,136.9501808412762,29.052727611658568,61.38308550000001,17.04976746926809,12.715060714285714,17.553689285714288,40.940625,61.38308550000001
10101251720,1.0,1.3999999999999997,1,3.7,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.5736622456753059,2.189630000000001,7.386334528065048,29.88353451105999,12.875755,13.647755333576894,9.2236,0.6855,3.816,12.875755
10101232422,2.6611111111111105,3.138888888888889,1,3.8,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.6025035036986257,1.402165082692138,53.94267623017788,31.58816038233768,33.66150283333333,22.52813222369568,8.866938888888889,7.958977777777776,22.01609444444444,33.66150283333333
