BHID,FROM,TO,HOLE_TYP,DEPTH,VEIN,RE,RE_OLD,DRE,DDDRE,MINE,YEAR,PV,PV_OLD,PL,PL_OLD,EQ,EQ_OLD,ZN,PB,AG,EQ_DDH
10336198086,1.9,3.4,1,3.4,vpri,2.0,2.0,8.0,0,Animon,20_21,2.0694418663515584,2.0694418663515584,60.156595265764125,51.17685165109957,29.068995000000005,24.729784626095704,14.4291,12.917700000000002,3.3246,29.068995000000005
10336185808,1.0,2.7,1,3.9,vpri,2.0,2.0,8.0,0,Animon,20_21,2.08472418984886,2.08472418984886,17.629228283450864,21.804703257553506,8.456384,10.459274835360505,4.081,3.7393,1.1365,8.456384
10336179455,1.8454545454545452,2.9545454545454537,1,3.5,vpri,2.0,2.0,8.0,0,Animon,20_21,1.7217919380416389,1.7217919380416389,45.727936482401475,16.00351785976141,26.55834045454545,9.294687416160027,22.97721818181818,1.6178727272727274,2.6284818181818186,26.55834045454545
10336204321,2.541935483870968,3.358064516129033,1,4.5,vpri,2.0,2.0,8.0,0,Animon,20_21,1.913541182698558,1.913541182698558,53.29589358955308,37.302424382313035,27.851971032258067,19.49392295268376,16.582648387096775,8.905980645161291,3.7807096774193547,27.851971032258067
10336193688,2.2,3.7000000000000006,1,4.5,vpri,2.0,2.0,8.0,0,Animon,20_21,2.074009928811875,2.074009928811875,100.1772948881338,30.733468381134987,48.301261,14.818380545912369,24.3004,20.3365,6.4404,48.301261
10336196146,1.7,2.2,1,4.0,vpri,2.0,2.0,8.0,0,Animon,20_21,2.0586390228024887,2.0586390228024887,72.45207732667151,26.201525633763882,35.194163,12.72759592310406,18.5696,14.9516,3.4425,35.194163
10336198489,1.7,3.2000000000000006,1,4.2,vpri,2.0,2.0,8.0,0,Animon,20_21,2.030533947798128,2.030533947798128,84.93071093082143,39.043503038809256,41.826787,19.228195165684024,29.074300000000004,10.705,3.5403,41.826787
10336206829,2.829032258064516,3.870967741935484,1,4.9,vpri,2.0,2.0,8.0,0,Animon,20_21,1.8515070865505687,1.8515070865505687,55.83151269018729,35.752201152720254,30.15463083870968,19.30978358788138,18.000974193548387,10.057690322580646,3.544309677419355,30.15463083870968
10336180029,2.0,4.0,1,4.0,vpri,2.0,2.0,8.0,0,Animon,20_21,1.994853986631061,1.994853986631061,39.341664506247454,21.830647667768,19.721576,10.943481484896012,16.4301,1.1874,2.7686,19.721576
10336186973,1.9,2.9,1,3.7,vpri,2.0,2.0,8.0,0,Animon,20_21,2.069041902230828,2.069041902230828,51.09436078685202,22.58673112628564,24.694696,10.916517012986915,10.2109,6.938,10.1664,24.694696
