MINE,VEIN,YEAR,index,TONNES,METAL,EQ,ZN,PB,CU,AG,FE,PV,ORDER,RE,RE_OLD,CUTOFF,MINED_A,BUFFER,TYPE,PHASE,CAT1,CAT2,CAT3,CAT4,Tonnes_Waterfall1,Tonnes_Waterfall2,Tonnes_Waterfall3,Tonnes_Waterfall4
Animon,vpre,21_22,16.0,3618.6696845625,6768.274367347495,1.8703763972217278,1.6254669840766562,0.05314806691246912,0.015098974807141827,0.24744511143498352,5.128647809272822,0.8696093713261459,5,3,4,0,all,9999,DRE,After Drilling,,,3,4,,,3618.6696845625,
Animon,vpre,21_22,16.0,3618.6696845625,6768.274367347495,1.8703763972217278,1.6254669840766562,0.05314806691246912,0.015098974807141827,0.24744511143498352,5.128647809272822,0.8696093713261459,5,3,4,0,in_situ,9999,DRE,After Drilling,,,3,4,,,3618.6696845625,
Animon,vpre,21_22,16.0,3618.6696845625,6768.274367347495,1.8703763972217278,1.6254669840766562,0.05314806691246912,0.015098974807141827,0.24744511143498352,5.128647809272822,0.8696093713261459,5,3,4,0,all,100,DRE,After Drilling,,,3,4,,,3618.6696845625,
Animon,vpre,21_22,16.0,3618.6696845625,6768.274367347495,1.8703763972217278,1.6254669840766562,0.05314806691246912,0.015098974807141827,0.24744511143498352,5.128647809272822,0.8696093713261459,5,3,4,0,in_situ,100,DRE,After Drilling,,,3,4,,,3618.6696845625,
Animon,vpre,21_22,16.0,3622.0975568684776,7242.240874657335,1.9994604675746752,1.6592933499292657,0.04980623195384918,0.022654141435924372,0.2903608856915595,0.0,0.0,5,3,4,0,all,9999,DRE,Before Drilling,,,3,4,,,,
Animon,vpre,21_22,16.0,3622.0975568684776,7242.240874657335,1.9994604675746752,1.6592933499292657,0.04980623195384918,0.022654141435924372,0.2903608856915595,0.0,0.0,5,3,4,0,in_situ,9999,DRE,Before Drilling,,,3,4,,,,
Animon,vpre,21_22,16.0,3622.0975568684776,7242.240874657335,1.9994604675746752,1.6592933499292657,0.04980623195384918,0.022654141435924372,0.2903608856915595,0.0,0.0,5,3,4,0,all,100,DRE,Before Drilling,,,3,4,,,,
Animon,vpre,21_22,16.0,3622.0975568684776,7242.240874657335,1.9994604675746752,1.6592933499292657,0.04980623195384918,0.022654141435924372,0.2903608856915595,0.0,0.0,5,3,4,0,in_situ,100,DRE,Before Drilling,,,3,4,,,,
Animon,vpre,21_22,22.0,188436.3701627187,3129298.499478325,16.60665877174407,12.37923486866718,3.24260410375854,0.28319022080948253,1.53392670092257,3.04212187467858,1.8024833531068831,5,4,4,0,all,9999,DRE,After Drilling,,,,4,,,,143421.65345881245
Animon,vpre,21_22,22.0,45014.71670390625,74373.91954629752,1.652213431343078,1.4116119125563973,0.04961607981273292,0.014046654167178466,0.2461500896795787,12.734644259291587,0.8404554964385685,5,4,4,0,in_situ,9999,DRE,After Drilling,,,,4,,,,-143421.65345881245
Animon,vpre,21_22,22.0,188436.3701627187,3129298.499478325,16.60665877174407,12.37923486866718,3.24260410375854,0.28319022080948253,1.53392670092257,3.04212187467858,1.8024833531068831,5,4,4,0,all,100,DRE,After Drilling,,,,4,,,,143421.65345881245
Animon,vpre,21_22,22.0,45014.71670390625,74373.91954629752,1.652213431343078,1.4116119125563973,0.04961607981273292,0.014046654167178466,0.2461500896795787,12.734644259291587,0.8404554964385685,5,4,4,0,in_situ,100,DRE,After Drilling,,,,4,,,,-134501.17811163078
Animon,vpre,21_22,22.0,179515.89481553703,3084134.5816831253,17.180286931428842,12.377023859044657,3.3380082754368363,0.24685427964990272,1.4652547969473335,0.0,0.0,5,4,4,0,all,9999,DRE,Before Drilling,,,,4,,,,
Animon,vpre,21_22,22.0,42842.69290339382,81353.32515502383,1.8988844921225612,1.5737805702685632,0.04959310868733778,0.01855143342009035,0.2755108131666592,0.0,0.0,5,4,4,0,in_situ,9999,DRE,Before Drilling,,,,4,,,,
Animon,vpre,21_22,22.0,179515.89481553703,3084134.5816831253,17.180286931428842,12.377023859044657,3.3380082754368363,0.24685427964990272,1.4652547969473335,0.0,0.0,5,4,4,0,all,100,DRE,Before Drilling,,,,4,,,,
Animon,vpre,21_22,22.0,42842.69290339382,81353.32515502383,1.8988844921225612,1.5737805702685632,0.04959310868733778,0.01855143342009035,0.2755108131666592,0.0,0.0,5,4,4,0,in_situ,100,DRE,Before Drilling,,,,4,,,,
Animon,vpre,21_22,4.0,526.7801406875,13348.172404384011,25.339171645619235,18.63911927337892,6.5093574240464065,0.5135643932397307,0.818164408286689,0.0,2.343492516102636,6,4,-99,0,all,9999,DDDRE,After Drilling,,,,4,526.7801406875,,,
Animon,vpre,21_22,4.0,526.7801406875,13348.172404384011,25.339171645619235,18.63911927337892,6.5093574240464065,0.5135643932397307,0.818164408286689,0.0,2.343492516102636,6,4,-99,0,all,100,DDDRE,After Drilling,,,,4,526.7801406875,,,
Animon,vpre,21_22,23.0,526.7801406875,13348.172404384011,25.339171645619235,18.63911927337892,6.5093574240464065,0.5135643932397307,0.818164408286689,0.0,2.343492516102636,6,4,-99,0,all,9999,DRE,After Drilling,,,,4,,,,526.7801406875
Animon,vpre,21_22,23.0,526.7801406875,13348.172404384011,25.339171645619235,18.63911927337892,6.5093574240464065,0.5135643932397307,0.818164408286689,0.0,2.343492516102636,6,4,-99,0,all,100,DRE,After Drilling,,,,4,,,,526.7801406875
Animon,vpre,21_22,4.0,211.08612790815997,618.6786999910644,2.9309301663832743,2.2889242866915183,0.33654319743145383,0.04559092345246584,0.30546268226030265,0.0,0.0,7,-99,4,0,all,9999,DDDRE,Before Drilling,,,,4,,,,
Animon,vpre,21_22,4.0,211.08612790815997,618.6786999910644,2.9309301663832743,2.2889242866915183,0.33654319743145383,0.04559092345246584,0.30546268226030265,0.0,0.0,7,-99,4,0,all,100,DDDRE,Before Drilling,,,,4,,,,
Animon,vpre,21_22,24.0,211.08612790815997,618.6786999910644,2.9309301663832743,2.2889242866915183,0.33654319743145383,0.04559092345246584,0.30546268226030265,0.0,0.0,7,-99,4,0,all,9999,DRE,Before Drilling,,,,4,,,,-211.08612790815997
Animon,vpre,21_22,24.0,211.08612790815997,618.6786999910644,2.9309301663832743,2.2889242866915183,0.33654319743145383,0.04559092345246584,0.30546268226030265,0.0,0.0,7,-99,4,0,all,100,DRE,Before Drilling,,,,4,,,,-211.08612790815997
Animon,vpre,21_22,4.0,250976.3843664057,4636071.572227711,18.472142643745368,13.916259358387668,3.586569899998136,0.29444662817573913,1.5447762981981683,2.28406511275635,1.8025871482915947,9,4,4,0,all,9999,RE,After Drilling,,,,4,250976.3843664057,,,250976.3843664057
Animon,vpre,21_22,4.0,45014.71670390625,74373.91954629752,1.652213431343078,1.4116119125563973,0.04961607981273292,0.014046654167178466,0.2461500896795787,12.734644259291587,0.8404554964385685,9,4,4,0,in_situ,9999,RE,After Drilling,,,,4,45014.71670390625,,,45014.71670390625
Animon,vpre,21_22,4.0,250976.3843664057,4636071.572227711,18.472142643745368,13.916259358387668,3.586569899998136,0.29444662817573913,1.5447762981981683,2.28406511275635,1.8025871482915947,9,4,4,0,all,100,RE,After Drilling,,,,4,250976.3843664057,,,250976.3843664057
Animon,vpre,21_22,4.0,45014.71670390625,74373.91954629752,1.652213431343078,1.4116119125563973,0.04961607981273292,0.014046654167178466,0.2461500896795787,12.734644259291587,0.8404554964385685,9,4,4,0,in_situ,100,RE,After Drilling,,,,4,45014.71670390625,,,45014.71670390625
Animon,vpre,21_22,1.0,197598.79095740576,5105611.9343455825,25.838275171664105,23.551333004297813,0.4477620029891062,0.22749459531182256,2.367751295989875,10.094393870020959,2.2609653650225505,2,1,1,0,all,9999,DRE,After Drilling,1,,,,192878.752459437,,,
Animon,vpre,21_22,1.0,4720.038497968751,85430.02751877472,18.099434476125392,15.33070722957223,1.0744216438551186,0.2779774095220581,2.2398926549976417,18.668819639970245,1.9328437240320255,2,1,1,0,in_situ,9999,DRE,After Drilling,1,,,,-192878.752459437,,,
Animon,vpre,21_22,1.0,197598.79095740576,5105611.9343455825,25.838275171664105,23.551333004297813,0.4477620029891062,0.22749459531182256,2.367751295989875,10.094393870020959,2.2609653650225505,2,1,1,0,all,100,DRE,After Drilling,1,,,,192878.752459437,,,
Animon,vpre,21_22,1.0,4720.038497968751,85430.02751877472,18.099434476125392,15.33070722957223,1.0744216438551186,0.2779774095220581,2.2398926549976417,18.668819639970245,1.9328437240320255,2,1,1,0,in_situ,100,DRE,After Drilling,1,,,,-193355.11393915516,,,
Animon,vpre,21_22,1.0,198075.1524371239,5394876.073388728,27.236511026294696,24.26114384637067,0.4821378143627677,0.2362828150245302,2.493229365561248,0.0,0.0,2,1,1,0,all,9999,DRE,Before Drilling,1,,,,,,,
Animon,vpre,21_22,1.0,198075.1524371239,5394876.073388728,27.236511026294696,24.26114384637067,0.4821378143627677,0.2362828150245302,2.493229365561248,0.0,0.0,2,1,1,0,all,9999,RE,Before Drilling,1,,,,198075.1524371239,,,
Animon,vpre,21_22,1.0,4670.004910734783,97987.32937144609,20.982275446050583,16.750715513662396,1.5302001217014598,0.33181875154262924,2.701359810686732,0.0,0.0,2,1,1,0,in_situ,9999,DRE,Before Drilling,1,,,,,,,
Animon,vpre,21_22,1.0,4670.004910734783,97987.32937144609,20.982275446050583,16.750715513662396,1.5302001217014598,0.33181875154262924,2.701359810686732,0.0,0.0,2,1,1,0,in_situ,9999,RE,Before Drilling,1,,,,4670.004910734783,,,
Animon,vpre,21_22,1.0,198075.1524371239,5394876.073388728,27.236511026294696,24.26114384637067,0.4821378143627677,0.2362828150245302,2.493229365561248,0.0,0.0,2,1,1,0,all,100,DRE,Before Drilling,1,,,,,,,
Animon,vpre,21_22,1.0,198075.1524371239,5394876.073388728,27.236511026294696,24.26114384637067,0.4821378143627677,0.2362828150245302,2.493229365561248,0.0,0.0,2,1,1,0,all,100,RE,Before Drilling,1,,,,198075.1524371239,,,
Animon,vpre,21_22,1.0,4670.004910734783,97987.32937144609,20.982275446050583,16.750715513662396,1.5302001217014598,0.33181875154262924,2.701359810686732,0.0,0.0,2,1,1,0,in_situ,100,DRE,Before Drilling,1,,,,,,,
Animon,vpre,21_22,1.0,4670.004910734783,97987.32937144609,20.982275446050583,16.750715513662396,1.5302001217014598,0.33181875154262924,2.701359810686732,0.0,0.0,2,1,1,0,in_situ,100,RE,Before Drilling,1,,,,4670.004910734783,,,
Animon,vpre,21_22,2.0,16991.318372160455,330657.28458503645,19.46036660267659,15.712339392662484,1.2728051117271788,0.33477302412811355,2.475222098286934,0.0,0.0,2,2,1,0,in_situ,9999,RE,Before Drilling,1,2,,,,16991.318372160455,,
Animon,vpre,21_22,2.0,16991.318372160455,330657.28458503645,19.46036660267659,15.712339392662484,1.2728051117271788,0.33477302412811355,2.475222098286934,0.0,0.0,2,2,1,0,in_situ,100,RE,Before Drilling,1,2,,,,16991.318372160455,,
Animon,vpre,21_22,5.0,197598.79095740576,5105611.9343455825,25.838275171664105,23.551333004297813,0.4477620029891062,0.22749459531182256,2.367751295989875,10.094393870020959,2.2609653650225505,2,1,1,0,all,9999,DDDRE,After Drilling,1,,,,197598.79095740576,,,
Animon,vpre,21_22,5.0,4720.038497968751,85430.02751877472,18.099434476125392,15.33070722957223,1.0744216438551186,0.2779774095220581,2.2398926549976417,18.668819639970245,1.9328437240320255,2,1,1,0,in_situ,9999,DDDRE,After Drilling,1,,,,4720.038497968751,,,
Animon,vpre,21_22,5.0,197598.79095740576,5105611.9343455825,25.838275171664105,23.551333004297813,0.4477620029891062,0.22749459531182256,2.367751295989875,10.094393870020959,2.2609653650225505,2,1,1,0,all,100,DDDRE,After Drilling,1,,,,197598.79095740576,,,
Animon,vpre,21_22,5.0,4720.038497968751,85430.02751877472,18.099434476125392,15.33070722957223,1.0744216438551186,0.2779774095220581,2.2398926549976417,18.668819639970245,1.9328437240320255,2,1,1,0,in_situ,100,DDDRE,After Drilling,1,,,,4720.038497968751,,,
Animon,vpre,21_22,5.0,198075.1524371239,5394876.073388728,27.236511026294696,24.26114384637067,0.4821378143627677,0.2362828150245302,2.493229365561248,0.0,0.0,2,1,1,0,all,9999,DDDRE,Before Drilling,1,,,,,,,
Animon,vpre,21_22,5.0,4670.004910734783,97987.32937144609,20.982275446050583,16.750715513662396,1.5302001217014598,0.33181875154262924,2.701359810686732,0.0,0.0,2,1,1,0,in_situ,9999,DDDRE,Before Drilling,1,,,,,,,
Animon,vpre,21_22,5.0,198075.1524371239,5394876.073388728,27.236511026294696,24.26114384637067,0.4821378143627677,0.2362828150245302,2.493229365561248,0.0,0.0,2,1,1,0,all,100,DDDRE,Before Drilling,1,,,,,,,
Animon,vpre,21_22,5.0,4670.004910734783,97987.32937144609,20.982275446050583,16.750715513662396,1.5302001217014598,0.33181875154262924,2.701359810686732,0.0,0.0,2,1,1,0,in_situ,100,DDDRE,Before Drilling,1,,,,,,,
Animon,vpre,21_22,7.0,19350.151524875007,418119.3622492861,21.608066567943165,18.527568896293115,1.1222474697127516,0.18834161156086981,2.5782374164545554,8.382828607237743,1.9637242665422605,2,2,1,0,all,9999,DRE,After Drilling,1,2,,,,19350.151524875007,,
Animon,vpre,21_22,7.0,9077.571386125,154951.0050228053,17.06965425352058,13.625458849610839,1.7915424141549365,0.14895257159252445,2.250710137131123,17.869207176386677,1.710193418842565,2,2,1,0,in_situ,9999,DRE,After Drilling,1,2,,,,9077.571386125,,
Animon,vpre,21_22,7.0,19350.151524875007,418119.3622492861,21.608066567943165,18.527568896293115,1.1222474697127516,0.18834161156086981,2.5782374164545554,8.382828607237743,1.9637242665422605,2,2,1,0,all,100,DRE,After Drilling,1,2,,,,19350.151524875007,,
Animon,vpre,21_22,7.0,9077.571386125,154951.0050228053,17.06965425352058,13.625458849610839,1.7915424141549365,0.14895257159252445,2.250710137131123,17.869207176386677,1.710193418842565,2,2,1,0,in_situ,100,DRE,After Drilling,1,2,,,,9077.571386125,,
Animon,vpre,21_22,7.0,20092.803957240572,457628.0796665625,22.77572013544945,18.91136861838677,1.2569815896162702,0.2063166090618356,2.6073699274464226,0.0,0.0,2,2,1,0,all,9999,DRE,Before Drilling,1,2,,,-20092.803957240572,,,
Animon,vpre,21_22,7.0,9419.660786242563,174543.90419295954,18.529744133449192,14.168616256789782,2.059630248209987,0.1836636014311754,2.3014976284494186,0.0,0.0,2,2,1,0,in_situ,9999,DRE,Before Drilling,1,2,,,-9419.660786242563,,,
Animon,vpre,21_22,7.0,20092.803957240572,457628.0796665625,22.77572013544945,18.91136861838677,1.2569815896162702,0.2063166090618356,2.6073699274464226,0.0,0.0,2,2,1,0,all,100,DRE,Before Drilling,1,2,,,-20092.803957240572,,,
Animon,vpre,21_22,7.0,9419.660786242563,174543.90419295954,18.529744133449192,14.168616256789782,2.059630248209987,0.1836636014311754,2.3014976284494186,0.0,0.0,2,2,1,0,in_situ,100,DRE,Before Drilling,1,2,,,-9419.660786242563,,,
Animon,vpre,21_22,13.0,1336.9109835625009,31330.92640372045,23.435312290001633,20.698197377929706,0.9387369311629308,0.2918639573572793,2.359606842907321,11.244741176436383,2.5943795486693464,2,3,1,0,all,9999,DRE,After Drilling,1,,3,,,,,
Animon,vpre,21_22,13.0,37.4277803125,772.9425079923855,20.651572215578085,16.206723765287403,2.3550496729535793,0.09441845684856563,2.85398930897605,22.177168097497837,2.07045659807961,2,3,1,0,in_situ,9999,DRE,After Drilling,1,,3,,,,,
Animon,vpre,21_22,13.0,1336.9109835625009,31330.92640372045,23.435312290001633,20.698197377929706,0.9387369311629308,0.2918639573572793,2.359606842907321,11.244741176436383,2.5943795486693464,2,3,1,0,all,100,DRE,After Drilling,1,,3,,,,,
Animon,vpre,21_22,13.0,37.4277803125,772.9425079923855,20.651572215578085,16.206723765287403,2.3550496729535793,0.09441845684856563,2.85398930897605,22.177168097497837,2.07045659807961,2,3,1,0,in_situ,100,DRE,After Drilling,1,,3,,,,,
Animon,vpre,21_22,13.0,1719.255327290944,41998.01777863495,24.428028293395982,21.22045671001469,0.6949262232050568,0.3185726688996536,2.5126453601762435,0.0,0.0,2,3,1,0,all,9999,DRE,Before Drilling,1,,3,,,,,
Animon,vpre,21_22,13.0,96.62537712985599,2590.644486353255,26.81122251012441,22.022574481091933,1.9185154217716631,0.5000689273840375,2.8701326072608175,0.0,0.0,2,3,1,0,in_situ,9999,DRE,Before Drilling,1,,3,,,,,
Animon,vpre,21_22,13.0,1719.255327290944,41998.01777863495,24.428028293395982,21.22045671001469,0.6949262232050568,0.3185726688996536,2.5126453601762435,0.0,0.0,2,3,1,0,all,100,DRE,Before Drilling,1,,3,,,,,
Animon,vpre,21_22,13.0,96.62537712985599,2590.644486353255,26.81122251012441,22.022574481091933,1.9185154217716631,0.5000689273840375,2.8701326072608175,0.0,0.0,2,3,1,0,in_situ,100,DRE,Before Drilling,1,,3,,,,,
Animon,vpre,21_22,0.0,139181.26855656234,3090360.7566150753,22.20385536548816,17.5211480911557,3.466289750423261,0.3160420369257922,1.846908604831422,3.8652509797934482,1.8020374992137176,3,3,2,0,all,9999,DDDRE,After Drilling,,2,3,,,,,
Animon,vpre,21_22,0.0,29867.094109562506,402232.43103076884,13.467410975947159,10.948955234638031,1.0692704660565295,0.19245007602020542,1.929157232411042,17.536602554142213,1.4792033452842719,3,3,2,0,in_situ,9999,DDDRE,After Drilling,,2,3,,,,,
Animon,vpre,21_22,0.0,139181.26855656234,3090360.7566150753,22.20385536548816,17.5211480911557,3.466289750423261,0.3160420369257922,1.846908604831422,3.8652509797934482,1.8020374992137176,3,3,2,0,all,100,DDDRE,After Drilling,,2,3,,,,,
Animon,vpre,21_22,0.0,29867.094109562506,402232.43103076884,13.467410975947159,10.948955234638031,1.0692704660565295,0.19245007602020542,1.929157232411042,17.536602554142213,1.4792033452842719,3,3,2,0,in_situ,100,DDDRE,After Drilling,,2,3,,,,,
Animon,vpre,21_22,0.0,137776.58577671988,3149628.3499313537,22.860403545168605,17.49314007213572,3.489026804862235,0.3232381375185415,1.8782366681706366,0.0,0.0,3,3,2,0,all,9999,DDDRE,Before Drilling,,2,3,,,,,
Animon,vpre,21_22,0.0,29198.26335806715,441089.6263994705,15.106707580182245,11.62266172707758,1.2645509351284645,0.26716985542969746,2.2194949179761996,0.0,0.0,3,3,2,0,in_situ,9999,DDDRE,Before Drilling,,2,3,,,,,
Animon,vpre,21_22,0.0,137776.58577671988,3149628.3499313537,22.860403545168605,17.49314007213572,3.489026804862235,0.3232381375185415,1.8782366681706366,0.0,0.0,3,3,2,0,all,100,DDDRE,Before Drilling,,2,3,,,,,
Animon,vpre,21_22,0.0,29198.26335806715,441089.6263994705,15.106707580182245,11.62266172707758,1.2645509351284645,0.26716985542969746,2.2194949179761996,0.0,0.0,3,3,2,0,in_situ,100,DDDRE,Before Drilling,,2,3,,,,,
Animon,vpre,21_22,2.0,329130.0367323196,8339112.320695573,25.336831616731917,20.24452781785046,2.26467314970232,0.39041043049079177,2.8276306491791328,0.0,0.0,3,2,2,0,all,9999,RE,Before Drilling,,2,,,,329130.0367323196,,
Animon,vpre,21_22,2.0,329130.0367323196,8339112.320695573,25.336831616731917,20.24452781785046,2.26467314970232,0.39041043049079177,2.8276306491791328,0.0,0.0,3,2,2,0,all,100,RE,Before Drilling,,2,,,,329130.0367323196,,
Animon,vpre,21_22,3.0,108998.39826760093,1352324.4703501884,12.406828832751371,9.461982142884837,1.7010473756504134,0.2173708705359949,1.2437993142161259,0.0,0.0,3,3,2,0,all,9999,RE,Before Drilling,,2,3,,,,108998.39826760093,
Animon,vpre,21_22,3.0,108998.39826760093,1352324.4703501884,12.406828832751371,9.461982142884837,1.7010473756504134,0.2173708705359949,1.2437993142161259,0.0,0.0,3,3,2,0,all,100,RE,Before Drilling,,2,3,,,,108998.39826760093,
Animon,vpre,21_22,6.0,310239.2594681568,7559971.265093583,24.368196591410264,20.013673934454435,2.3218694608608286,0.39654032351306934,2.7787139837239274,0.5280181537039433,2.5933000585206867,3,-99,1,0,all,9999,DDDRE,After Drilling,1,,,,,,,
Animon,vpre,21_22,6.0,8697.150234562501,132309.66917090982,15.21299110657084,13.50722878373048,0.21513680860558376,0.36569053991668954,1.9059303671149563,18.835130654621242,1.4244879632623981,3,-99,1,0,in_situ,9999,DDDRE,After Drilling,1,,,,,,,
Animon,vpre,21_22,6.0,310239.2594681568,7559971.265093583,24.368196591410264,20.013673934454435,2.3218694608608286,0.39654032351306934,2.7787139837239274,0.5280181537039433,2.5933000585206867,3,-99,1,0,all,100,DDDRE,After Drilling,1,,,,,,,
