FLAG,BHID,FROM,TO,HOLE_TYP,DEPTH,VEIN,RE,RE_OLD,DRE,DDDRE,MINE,YEAR,PV,PV_OLD,PL,PL_OLD,EQ,EQ_OLD,ZN,PB,AG,EQ_DDH
,10101315297,1.3,1.8,1,3.6,vi,1,-99,5,1,San Cristobal,22_23,0.534689187,0,11.30818012,0,21.149072,0,15.1009,3.155,3.9418,21.149072
,10101315276,1.371428571,1.728571429,1,3.4,vi,1,-99,5,1,San Cristobal,22_23,0.534689187,0,16.83315809,0,31.48213671,0,14.706,2.016928571,18.86125714,31.48213671
,10101315271,1.271428571,1.628571429,1,3.3,vi,1,-99,5,1,San Cristobal,22_23,0.720904267,0,12.05216043,0,16.718115,0,11.26005714,2.2238,4.291042857,16.718115
,10101316680,0.83,1.17,1,2.7,vi,1,-99,5,1,San Cristobal,22_23,0.781301,0,10.68744607,0,13.679038,0,10.21681,1.15107,3.02751,13.679038
,10101315220,2.171428571,2.528571429,1,4.4,vi,1,-99,5,1,San Cristobal,22_23,0.6834,0,59.33861008,0,86.82851929,0,12.08828571,3.405814286,90.59851429,86.82851929
,10101315207,2.5,2.8,1,3.8,vi,1,-99,5,1,San Cristobal,22_23,0.6834,0,13.49570142,0,19.74788033,0,12.5022,3.673766667,4.846933333,19.74788033
,10101315189,2.6,3,1,3.3,vi,1,-99,5,1,San Cristobal,22_23,0.632038,0,11.65523579,0,18.44072,0,12.0915,2.4004,5.2112,18.44072
,DDHUSC23079,254.15,254.45,1,319.75,vi,3,-99,17,3,San Cristobal,22_23,0.29757915,0,6.15107916,0,20.670397,0,12.5379,0.6794,9.4945,20.670397
,10101317374,1.7,2.3,1,3.6,vi,1,-99,5,1,San Cristobal,22_23,0.833734,0,9.620452457,0,11.538995,0,9.3325,0.9352,1.6921,11.538995
,10101317364,1.818181818,2.481818182,1,4.4,vi,1,-99,5,1,San Cristobal,22_23,0.833734,0,3.573907964,0,4.286628545,0,2.494681818,0.700718182,1.443390909,4.286628545
,DDHUSC23121,166.65,166.95,1,245.2,vi,2,-99,11,2,San Cristobal,22_23,0.382053,0,1.899042957,0,4.970627,0,2.7216,0.9151,1.7696,4.970627
,10101317342,0.54,0.96,1,4.2,vi,1,-99,5,1,San Cristobal,22_23,0.991629,0,15.64104791,0,15.7730844,0,11.63614,2.69344,2.06588,15.7730844
,10101317321,0.854545455,1.445454545,1,3.7,vi,1,-99,5,1,San Cristobal,22_23,0.991629,0,7.609741835,0,7.673980727,0,5.598990909,0.6821,1.823590909,7.673980727
,DDHUSC22158,227.4,227.7,1,315.8,vi,2,-99,11,2,San Cristobal,22_23,0.294631,0,3.490423335,0,11.846762,0,6.1569,1.8619,5.0105,11.846762
,10101315066,2,2.4,1,4,vi,1,-99,5,1,San Cristobal,22_23,0.661174,0,7.194666702,0,10.881654,0,7.6299,1.3393,2.5395,10.881654
,10101315052,2.05,2.35,1,3.3,vi,1,-99,5,1,San Cristobal,22_23,0.493338,0,1.176533183,0,2.384842,0,1.6759,0.40005,0.42645,2.384842
,DDHUSC23133,178.85,179.25,1,239.05,vi,2,-99,11,2,San Cristobal,22_23,0.376998,0,5.79362911,0,15.367798,0,4.3572,8.3755,4.0777,15.367798
,DDHUSC23021,254.85,255.2,1,333.7,vi,3,-99,17,3,San Cristobal,22_23,0.341181,0,4.190663446,0,12.282816,0,3.5955,0.983,9.8394,12.282816
,DDHUSC22179,223.55,223.85,1,341.7,vi,3,-99,17,3,San Cristobal,22_23,0.291826,0,2.609457314,0,8.941826,0,7.8462,0.2024,1.1486,8.941826
,DDHUSC23126,192.223214,192.521429,1,270.55,vi,4,-99,23,4,San Cristobal,22_23,0.333168,0,0.06699009,0,0.20107,0,0.03,0.02,0.193,0.20107
,DDHUSC23001,134.9,135.5,1,389.5,vj,4,-99,23,4,San Cristobal,22_23,0.520210548,0,1.633789374,0,3.140631,0,1.8805,0.4379,1.0796,3.140631
,DDHUSC23012,124.6,125.05,1,340.7,vj,4,-99,23,4,San Cristobal,22_23,0.449787,0,0.368702548,0,0.819727,0,0.5443,0.064,0.2733,0.819727
,DDHUSC22176,129.35,129.65,1,351.25,vj,4,-99,23,4,San Cristobal,22_23,0.303428,0,0.116870452,0,0.385167,0,0.1905,0.0266,0.2151,0.385167
,DDHUSC23110,135.25,135.65,1,408.35,vj,2,-99,11,2,San Cristobal,22_23,0.371024,0,2.381557049,0,6.418876,0,4.4802,0.754,1.5664,6.418876
,DDHUSC23095,149.85,150.4,1,392.5,vj,2,-99,11,2,San Cristobal,22_23,0.387898726,0,8.539998911,0,22.016053,0,7.79,7.77,8.8607,22.016053
,DDHUSC23103,168.4,168.7,1,480.45,vj,2,-99,11,2,San Cristobal,22_23,0.238649,0,3.417256079,0,14.319172,0,5.0026,2.5592,8.7804,14.319172
,DDHUSC23091,178,178.5,1,194.2,vj,2,-99,11,2,San Cristobal,22_23,0.351531,0,7.571320025,0,21.538129,0,15.5076,1.0015,6.4546,21.538129
,DDHUSC22169,212.15,212.75,1,338.3,vj,4,-99,23,4,San Cristobal,22_23,0.49664,0,0.820231255,0,1.651561,0,1.2376,0.2624,0.2151,1.651561
,DDHUSC22148,230.05,230.35,1,366.2,vj,4,-99,23,4,San Cristobal,22_23,0.418853496,0,0.093730617,0,0.223779,0,0.03525,0.02,0.2151,0.223779
,DDHUSC23141,142.017391,142.315217,1,250.35,vj,3,-99,17,3,San Cristobal,22_23,0.326304102,0,0.065609966,0,0.20107,0,0.03,0.02,0.193,0.20107
,DDHUSC23096,243.25,243.55,1,344.7,vj,3,-99,17,3,San Cristobal,22_23,0.28901,0,0.333544129,0,1.154092,0,0.7406,0.2551,0.2231,1.154092
,DDHUSC23147,140,140.3,1,255.6,vj,3,-99,17,3,San Cristobal,22_23,0.2899,0,1.118437099,0,3.85801,0,2.8059,0.5326,0.7048,3.85801
,DDHUSC23138,132.75,133.05,1,194.3,vj,3,-99,17,3,San Cristobal,22_23,0.294341352,0,0.088531403,0,0.300778,0,0.085,0.0493,0.2151,0.300778
,DDHUSC22165,173.3,173.7,1,286.8,vj,2,-99,11,2,San Cristobal,22_23,0.386156494,0,10.34637899,0,26.793228,0,17.6174,2.617,8.5342,26.793228
,DDHUSC23061,213.95,214.3,1,329.05,vj,3,-99,17,3,San Cristobal,22_23,0.364157032,0,26.76239152,0,73.491349,0,4.5559,1.4658,85.5345,73.491349
,DDHUSC23088,233.65,233.95,1,323.75,vj,2,-99,11,2,San Cristobal,22_23,0.291919,0,3.595521076,0,12.316845,0,7.3708,1.6653,4.3004,12.316845
,DDHUSC23121,130.95,131.55,1,245.2,vj,2,-99,11,2,San Cristobal,22_23,0.565780137,0,10.65359585,0,18.829922,0,15.1776,1.4592,2.9054,18.829922
,DDHUSC22158,191.05,191.4,1,315.8,vj,2,-99,11,2,San Cristobal,22_23,0.336544,0,8.619159392,0,25.610795,0,18.5008,2.8592,5.6341,25.610795
,10101314543,0.65,0.95,1,1.5,vj,1,-99,5,1,San Cristobal,22_23,0.4608167,0,10.96418824,0,23.792949,0,10.71755,6.766,8.5861,23.792949
,10101314540,0.5,0.8,1,1.3,vj,1,-99,5,1,San Cristobal,22_23,0.448134,0,90.46519642,0,201.870861,0,24.7682,6.2189,216.8596,201.870861
,10101315030,2.05,2.35,1,4.2,vj,1,-99,5,1,San Cristobal,22_23,0.503276,0,8.201141859,0,16.2955155,0,12.03175,1.3798,3.77285,16.2955155
,10101315041,2.5,2.9,1,4.5,vj,1,-99,5,1,San Cristobal,22_23,0.503276,0,21.06159531,0,41.848996,0,26.9574,1.6326,16.9282,41.848996
,10101316536,2.371428571,2.728571429,1,4.3,vj,1,-99,5,1,San Cristobal,22_23,0.466424,0,8.22285669,0,17.62957457,0,13.93018571,1.144528571,3.335414286,17.62957457
,10101316602,1.9,2.3,1,3.6,vj,1,-99,5,1,San Cristobal,22_23,0.380482,0,9.803137754,0,25.76505,0,22.5375,0.7274,3.2292,25.76505
,10101315089,1.1,1.4,1,3.5,vj,1,-99,5,1,San Cristobal,22_23,0.380482,0,7.891805071,0,20.741599,0,18.174,1.0215,2.0476,20.741599
,10101315099,1.2,1.6,1,3.6,vj,1,-99,5,1,San Cristobal,22_23,0.347546,0,11.50694187,0,33.109119,0,13.7023,3.2147,20.7812,33.109119
,10101315124,0.9,1.2,1,3.4,vj,1,-99,5,1,San Cristobal,22_23,0.370283,0,8.400999218,0,22.68805,0,16.3946,1.4513,6.2579,22.68805
,10101315141,0.7,1.1,1,3.6,vj,1,-99,5,1,San Cristobal,22_23,0.370283,0,10.31890668,0,27.867622,0,18.2347,2.2931,9.4941,27.867622
,10101315169,0.8,1.3,1,3.7,vj,1,-99,5,1,San Cristobal,22_23,0.548131415,0,28.57334136,0,52.128633,0,17.9644,4.1394,38.3729,52.128633
,DDHUSC23133,142.35,142.65,1,239.05,vj,2,-99,11,2,San Cristobal,22_23,0.299829433,0,12.74288404,0,42.500444,0,20.1773,4.4993,22.9605,42.500444
,10101316629,1.24,1.76,1,4,vj,1,-99,5,1,San Cristobal,22_23,0.701655,0,12.18869037,0,17.371344,0,14.7764,1.1587,1.9207,17.371344
,10101316645,1.7,2.1,1,3.9,vj,1,-99,5,1,San Cristobal,22_23,0.671323,0,10.36688462,0,15.442469,0,9.083,0.7531,7.1634,15.442469
,10101316663,1.85,2.15,1,3.5,vj,1,-99,5,1,San Cristobal,22_23,0.716405888,0,14.92196666,0,20.828928,0,11.69755,3.36995,7.59155,20.828928
,10101316675,2.24,2.76,1,3.9,vj,1,-99,5,1,San Cristobal,22_23,0.716405888,0,5.597131624,0,7.812794,0,5.11544,0.721,2.5656,7.812794
,10101316686,2,2.7,1,4.2,vj,1,-99,5,1,San Cristobal,22_23,0.693807662,0,15.67892226,0,22.59837,0,18.6033,1.2688,3.5634,22.59837
,DDHUSC23021,213.9,214.2,1,333.7,vj,3,-99,17,3,San Cristobal,22_23,0.312723588,0,1.424815887,0,4.556151,0,3.8528,0.2055,0.6484,4.556151
,10101316707,1.55,1.85,1,3.6,vj,1,-99,5,1,San Cristobal,22_23,0.542952,0,42.0638043,0,77.472418,0,17.0204,2.7895,73.2377,77.472418
,10101316718,1.6,2.1,1,3.9,vj,1,-99,5,1,San Cristobal,22_23,0.542952,0,10.88859288,0,20.05443,0,15.1693,1.8052,4.0586,20.05443
,DDHUSC23126,148.15,148.65,1,270.55,vj,3,-99,17,3,San Cristobal,22_23,0.434058,0,5.20869817,0,12.000005,0,8.1268,2.8242,1.5781,12.000005
,DDHUSC22179,189.25,189.65,1,341.7,vj,1,-99,5,1,San Cristobal,22_23,0.3928,0,10.00893955,0,25.481007,0,17.5299,3.2999,6.18,25.481007
,10101273081,2.8,4,1,4,vsp65801,1,-99,5,1,San Cristobal,22_23,1.041979737,0,0.727748866,0,0.698429,0,0.3282,0.02,0.4451,0.698429
,10101274634,2.4,3.1,1,3.9,vsp65801,1,-99,5,1,San Cristobal,22_23,0.820093514,0,31.66431248,0,38.610612,0,36.5918,0.4574,2.017,38.610612
,10101273024,2.5,2.8,1,4.1,vsp65801,1,-99,5,1,San Cristobal,22_23,0.434877085,0,0.585652014,0,1.346707,0,1.0423,0.1446,0.2151,1.346707
,10101274606,1.8,2.4,1,4.1,vsp65801,1,-99,5,1,San Cristobal,22_23,0.820093514,0,1.88206623,0,2.294941,0,1.7359,0.2683,0.3918,2.294941
,10101272999,2.3,2.9,1,4.2,vsp65801,1,-99,5,1,San Cristobal,22_23,0.643745416,0,0.303430689,0,0.471352,0,0.2818,0.0211,0.2151,0.471352
,10101272984,2.15,2.65,1,3.3,vsp65801,1,-99,5,1,San Cristobal,22_23,0.643745416,0,2.784991052,0,4.3262305,0,3.68785,0.02385,0.78,4.3262305
,10101268788,1.6,2,1,3.8,vsp65801,1,-99,5,1,San Cristobal,22_23,0.76133415,0,21.0786985,0,27.686527,0,21.6484,2.1866,5.0691,27.686527
,10101268943,2.5,3.7,1,3.7,vsp65801,1,-99,5,1,San Cristobal,22_23,2.363627583,0,0.797320129,0,0.337329,0,0.1488,0.02,0.2151,0.337329
,10101276106,1.686363636,3.113636364,1,4.3,vsp65801,1,-99,5,1,San Cristobal,22_23,1.9349569,0,24.53347043,0,12.6790785,0,10.84401818,0.3195,1.946740909,12.6790785
,10101272938,0,0.8,1,4.4,vsp65801,1,-99,5,1,San Cristobal,22_23,0.643745416,0,1.409871985,0,2.190108,0,1.5219,0.0284,0.8124,2.190108
,10101268772,1.4,2.1,1,3.5,vsp65801,1,-99,5,1,San Cristobal,22_23,1.205290826,0,51.52946241,0,42.752721,0,38.8427,0.5998,4.2433,42.752721
,10101280043,3.141176471,3.758823529,1,4.3,vsp65801,1,-99,5,1,San Cristobal,22_23,1.738131703,0,32.46504305,0,18.67812606,0,17.84351176,0.088411765,0.952394118,18.67812606
,10101268980,0,0.3,1,3.6,vsp65801,1,-99,5,1,San Cristobal,22_23,0.435266736,0,1.065536453,0,2.448008,0,1.9908,0.02,0.5552,2.448008
,10101272978,1.559090909,2.440909091,1,3.8,vsp65801,1,-99,5,1,San Cristobal,22_23,1.205290826,0,1.649510293,0,1.368557909,0,0.823045455,0.021772727,0.664890909,1.368557909
,10101280070,3.005263158,3.894736842,1,4.4,vsp65801,1,-99,5,1,San Cristobal,22_23,1.738131703,0,13.30987433,0,7.657575263,0,6.636952632,0.165668421,1.0969,7.657575263
,10101280083,1.525,2.075,1,4,vsp65801,1,-99,5,1,San Cristobal,22_23,1.325493694,0,6.674398965,0,5.03540605,0,3.411725,0.614775,1.33157,5.03540605
,10101271164,2.4,2.7,1,3.9,vsp65801,1,-99,5,1,San Cristobal,22_23,0.728433874,0,32.71319096,0,44.908937,0,38.4658,1.2548,6.6787,44.908937
,10101268975,1.7,2.5,1,4.4,vsp65801,1,-99,5,1,San Cristobal,22_23,0.392619682,0,0.630192674,0,1.605097,0,1.2641,0.0245,0.4028,1.605097
,10101280097,1.5,2.1,1,3.7,vsp65801,1,-99,5,1,San Cristobal,22_23,1.407811165,0,0.88708434,0,0.630116,0,0.2943,0.0332,0.386,0.630116
,10101271155,2,2.4,1,3.7,vsp65801,1,-99,5,1,San Cristobal,22_23,0.728433874,0,2.487566715,0,3.414952,0,2.9795,0.0621,0.4781,3.414952
,10101268707,2.3,2.8,1,4.3,vsp65801,1,-99,5,1,San Cristobal,22_23,0.409979177,0,0.318658365,0,0.777255,0,0.526,0.02,0.2945,0.777255
,10101280108,0.972727273,1.527272727,1,3.5,vsp65801,1,-99,5,1,San Cristobal,22_23,1.112104987,0,7.870902216,0,7.077481273,0,6.524554545,0.064318182,0.624190909,7.077481273
,10101271140,1.7,2.2,1,3.9,vsp65801,1,-99,5,1,San Cristobal,22_23,0.760300472,0,4.129410831,0,5.431288,0,5.1357,0.0359,0.3319,5.431288
,10101268831,0,0.7,1,3.7,vsp65801,1,-99,5,1,San Cristobal,22_23,1.111545293,0,7.751288853,0,6.973435,0,3.716,0.1582,3.9371,6.973435
,10101280900,1.615384615,2.084615385,1,4,vsp65801,1,-99,5,1,San Cristobal,22_23,1.166478388,0,10.96392383,0,9.399165846,0,8.638738462,0.079938462,0.868461538,9.399165846
,10101268696,3.3,3.7,1,4,vsp65801,1,-99,5,1,San Cristobal,22_23,0.409979177,0,0.293269585,0,0.715328,0,0.5042,0.0443,0.2151,0.715328
,10101271123,2.222222222,2.677777778,1,4.3,vsp65801,1,-99,5,1,San Cristobal,22_23,0.760300472,0,15.24910437,0,20.05668144,0,15.49464444,1.3206,4.2201,20.05668144
,10101311749,1.9,2.3,1,4,vsp65801,1,-99,5,1,San Cristobal,22_23,0.760300472,0,2.936280423,0,3.862,0,2.263,0.4472,1.4976,3.862
,10101268840,2.085,2.915,1,4.6,vsp65801,1,-99,5,1,San Cristobal,22_23,1.111545293,0,5.89518356,0,5.30359275,0,4.493545,0.055085,0.96053,5.30359275
,10101282706,2.317647059,2.982352941,1,4.5,vsp65801,1,-99,5,1,San Cristobal,22_23,1.1444301,0,3.85784916,0,3.370978412,0,2.911552941,0.145011765,0.410841176,3.370978412
,10101268068,3.6,4,1,4,vsp65801,1,-99,5,1,San Cristobal,22_23,0.413232162,0,0.340969014,0,0.825127,0,0.4184,0.02,0.4913,0.825127
,10101271113,2.307692308,2.992307692,1,4.1,vsp65801,1,-99,5,1,San Cristobal,22_23,0.939394325,0,24.44412795,0,26.02115777,0,19.47738462,0.846707692,7.2865,26.02115777
,10101268029,3.5,3.8,1,4.1,vsp65801,1,-99,5,1,San Cristobal,22_23,0.413232162,0,0.244144586,0,0.590817,0,0.2702,0.02,0.3823,0.590817
,10101282719,2.771428571,3.128571429,1,4.1,vsp65801,1,-99,5,1,San Cristobal,22_23,1.1444301,0,26.59665018,0,23.24008271,0,21.90945714,0.147885714,1.510242857,23.24008271
,10101268025,2.6,3.2,1,3.7,vsp65801,1,-99,5,1,San Cristobal,22_23,0.413232162,0,0.484394459,0,1.172209,0,0.8102,0.0211,0.4334,1.172209
,10101282725,2.572727273,3.127272727,1,4,vsp65801,1,-99,5,1,San Cristobal,22_23,1.384909359,0,32.23304429,0,23.27447936,0,22.02775455,0.110681818,1.447836364,23.27447936
,10101268983,2.1,2.5,1,3.9,vsp65801,1,-99,5,1,San Cristobal,22_23,0.84589194,0,23.61498396,0,27.9172585,0,25.4555,0.50955,2.5163,27.9172585
,10101267978,1.41,1.99,1,3.4,vsp65801,1,-99,5,1,San Cristobal,22_23,0.827698653,0,0.443946022,0,0.5363619,0,0.33084,0.02,0.23661,0.5363619
,10101282737,2.42,3.08,1,4.7,vsp65801,1,-99,5,1,San Cristobal,22_23,1.384909359,0,17.46017467,0,12.6074494,0,10.58078,0.48452,1.99502,12.6074494
,10101267969,1.1,2.6,1,4,vsp65801,1,-99,5,1,San Cristobal,22_23,0.827698653,0,0.403444327,0,0.487429,0,0.2989,0.02,0.2151,0.487429
,10101268882,1.2,1.9,1,3.4,vsp65801,1,-99,5,1,San Cristobal,22_23,0.907854383,0,33.74987798,0,37.175431,0,31.3786,0.1132,7.2045,37.175431
,10101268717,1.218181818,1.881818182,1,3.9,vsp65801,1,-99,5,1,San Cristobal,22_23,0.77736677,0,25.98215308,0,33.42328755,0,24.20152727,4.107054545,6.838227273,33.42328755
,10101268623,1.6,2.2,1,4.2,vsp65801,1,-99,5,1,San Cristobal,22_23,0.791223082,0,2.692792462,0,3.403329,0,2.933,0.024,0.5671,3.403329
,10101280208,0.523809524,1.576190476,1,4.6,vsp65801,1,-99,5,1,San Cristobal,22_23,1.873061431,0,36.30241528,0,19.38132657,0,18.51804762,0.0563,1.026480952,19.38132657
,10101268603,1,1.7,1,3.7,vsp65801,1,-99,5,1,San Cristobal,22_23,0.791223082,0,13.26680692,0,16.767467,0,15.7128,0.0447,1.2824,16.767467
,10101280213,2.047826087,2.652173913,1,5,vsp65801,1,-99,5,1,San Cristobal,22_23,1.873061431,0,26.46617951,0,14.1299047,0,13.58961739,0.033386957,0.644604348,14.1299047
,10101268899,1.471428571,1.828571429,1,4,vsp65801,1,-99,5,1,San Cristobal,22_23,0.77736677,0,6.528365557,0,8.398050714,0,7.7923,0.055228571,0.701757143,8.398050714
,10101266993,2.9,4.1,1,4.1,vsp65801,1,-99,5,1,San Cristobal,22_23,0.907854383,0,20.99482167,0,23.125759,0,22.4498,0.02,0.8321,23.125759
,10101282781,0.529411765,1.170588235,1,4.4,vsp65801,1,-99,5,1,San Cristobal,22_23,1.607704134,0,43.15935387,0,26.84533365,0,22.50710588,1.610494118,3.595529412,26.84533365
,10101268681,0.9,1.4,1,3.7,vsp65801,1,-99,5,1,San Cristobal,22_23,0.839886486,0,23.91422565,0,28.473164,0,26.9392,0.2806,1.6114,28.473164
,10101268613,2.5,3.7,1,3.7,vsp65801,1,-99,5,1,San Cristobal,22_23,0.77635091,0,2.38981228,0,3.078263,0,2.8071,0.02,0.3197,3.078263
,10101267901,1.7,2,1,4,vsp65801,1,-99,5,1,San Cristobal,22_23,0.469748618,0,6.841257272,0,14.563656,0,6.6326,5.2214,3.8926,14.563656
,10101268676,2.4,3.2,1,4.4,vsp65801,1,-99,5,1,San Cristobal,22_23,1.230855559,0,56.44886375,0,45.861485,0,43.3187,0.5023,2.6274,45.861485
,10101311682,0.24375,1.35625,1,4.2,vsp65801,1,-99,5,1,San Cristobal,22_23,1.381994661,0,2.289241334,0,1.65647625,0,1.3845,0.05211875,0.28291875,1.65647625
,10101267973,1.775,2.625,1,3.4,vsp65801,1,-99,5,1,San Cristobal,22_23,1.230855559,0,19.45664155,0,15.8074125,0,14.500125,0.1464,1.48245,15.8074125
,10101278945,1.1,2.2,1,4.1,vsp65801,1,-99,5,1,San Cristobal,22_23,1.266320682,0,30.60350496,0,24.167263,0,22.2515,0.2038,2.1851,24.167263
,10101268616,2.04,2.56,1,4.6,vsp65801,1,-99,5,1,San Cristobal,22_23,1.187307346,0,3.846413702,0,3.2396108,0,2.86088,0.04766,0.4233,3.2396108
,10101266998,0.7,1.4,1,4.9,vsp65801,1,-99,5,1,San Cristobal,22_23,1.187307346,0,0.916741374,0,0.772118,0,0.5768,0.0273,0.2151,0.772118
,10101278961,1.882352941,2.617647059,1,4,vsp65801,1,-99,5,1,San Cristobal,22_23,1.570268798,0,18.37625886,0,11.70261988,0,11.28662941,0.037605882,0.4823,11.70261988
,10101266984,0.276923077,1.023076923,1,4.2,vsp65801,1,-99,5,1,San Cristobal,22_23,1.144762548,0,0.828992391,0,0.724161,0,0.431838462,0.069915385,0.287723077,0.724161
,10101278973,0,2,1,3.7,vsp65801,1,-99,5,1,San Cristobal,22_23,1.570268798,0,28.59254561,0,18.208695,0,16.0888,0.2839,2.3492,18.208695
,10101268970,1.691666667,2.308333333,1,3.8,vsp65801,1,-99,5,1,San Cristobal,22_23,1.256549983,0,31.01723737,0,24.68444375,0,23.42984167,0.1165,1.450958333,24.68444375
,10101267918,2.876923077,3.623076923,1,4.5,vsp65801,1,-99,5,1,San Cristobal,22_23,1.144762548,0,11.63420918,0,10.162989,0,9.747846154,0.054676923,0.461130769,10.162989
,10101267905,1.8,2.3,1,4.3,vsp65801,1,-99,5,1,San Cristobal,22_23,1.122160092,0,20.94696071,0,18.666642,0,17.6808,0.0412,1.1994,18.666642
,10101268747,1.74,2.76,1,3.8,vsp65801,1,-99,5,1,San Cristobal,22_23,0.808067044,0,0.596087301,0,0.7376706,0,0.54674,0.02,0.21814,0.7376706
,10101267885,0.9,1.6,1,3.6,vsp65801,1,-99,5,1,San Cristobal,22_23,1.122160092,0,28.13114296,0,25.068743,0,24.0771,0.02,1.2317,25.068743
,10101271109,0.235714286,1.164285714,1,3.2,vsp65801,1,-99,5,1,San Cristobal,22_23,0.808067044,0,33.50183698,0,41.45922943,0,10.52101429,20.68750714,14.80865,41.45922943
,10101284572,0.9,1.3,1,3.6,vsp65801,1,-99,5,1,San Cristobal,22_23,1.005660099,0,12.47164846,0,12.401455,0,11.5163,0.0505,1.061,12.401455
,10101268086,2.5,3,1,3.7,vsp65801,1,-99,5,1,San Cristobal,22_23,0.808067044,0,22.99175141,0,28.452777,0,26.152,0.3074,2.5505,28.452777
,10101280238,0,0.6,1,3.8,vsp65801,1,-99,5,1,San Cristobal,22_23,0.73558874,0,6.134753449,0,8.339923,0,7.8839,0.02,0.5537,8.339923
,10101272918,3.6,4.1,1,4.9,vsp65801,1,-99,5,1,San Cristobal,22_23,0.503186589,0,23.97456805,0,47.645483,0,39.3414,1.2843,8.9996,47.645483
,10101266977,1.3925,2.6075,1,5,vsp65801,1,-99,5,1,San Cristobal,22_23,2.237265168,0,8.127254615,0,3.632673825,0,2.787305,0.08955,0.9646675,3.632673825
,DDH-U-SC-11-024,302.25,302.6,1,327.5,vtshey,1,1,1,5,San Cristobal,22_23,0.716256,0.481827,1.199872051,13.50272175,1.6752,28.02400394,0.44,0.02,1.54,1.6752
,10101260637,0,1,1,3.6,vtshey,1,2,2,1,San Cristobal,22_23,1.497662451,1.394264587,10.63617108,59.17575197,7.101848,42.44226849,0.4478,0.077,8.3322,7.101848
,10101271914,3.330769231,3.769230769,1,4.2,vtshey,1,1,1,5,San Cristobal,22_23,0.669071378,0.549297195,26.06924513,18.52630263,38.96332438,33.72728426,24.51229231,1.085292308,17.01482308,38.96332438
,10101307972,0.566666667,1.233333333,1,3.3,vtshey,1,1,1,5,San Cristobal,22_23,0.669071378,0.549297195,1.590219189,18.52630263,2.376755667,33.72728426,1.948066667,0.02,0.5191,2.376755667
,10101271886,2.85,3.15,1,4.2,vtshey,1,1,1,5,San Cristobal,22_23,0.669071378,0.549297195,6.056581643,18.52630263,9.0522205,33.72728426,7.35525,0.03845,2.1028,9.0522205
,10101271875,1.65,1.95,1,3.9,vtshey,1,1,1,5,San Cristobal,22_23,0.614909603,0.665262069,1.001266222,26.70968859,1.6283145,40.14912292,0.57675,0.02,1.30755,1.6283145
,10101271856,2.55,2.85,1,3.4,vtshey,1,1,1,5,San Cristobal,22_23,0.614909603,0.665262069,17.19501668,26.70968859,27.963487,40.14912292,22.9883,0.07395,6.21065,27.963487
,10101309811,0.545454545,1.654545455,1,4.2,vtshey,2,2,8,6,San Cristobal,22_23,1.294970576,0.745293396,0.407423525,7.17041701,0.314619909,9.620931903,0.126090909,0.02,0.2151,0.314619909
,10101271836,3.371428571,3.728571429,1,4.5,vtshey,1,1,1,5,San Cristobal,22_23,0.653680488,0.868428116,11.48328348,29.99739554,17.56711986,34.54217454,14.39531429,0.032814286,3.976314286,17.56711986
,10101271823,2.8,3.2,1,4,vtshey,1,1,1,5,San Cristobal,22_23,0.653680488,0.868428116,0.809697678,29.99739554,1.238675,34.54217454,0.7441,0.02,0.6025,1.238675
,10101307913,0.25,0.75,1,3.7,vtshey,1,1,1,5,San Cristobal,22_23,0.653680488,0.868428116,0.573755628,29.99739554,0.877731,34.54217454,0.0443,0.0309,1.0186,0.877731
,10101272494,1.3,2,1,3.4,vtshey,1,1,1,5,San Cristobal,22_23,0.538935468,1.273788268,0.203166276,44.47638688,0.376977,34.91662467,0.1796,0.02,0.2263,0.376977
,10101278510,0,0.4,1,3,vtshey,1,1,1,5,San Cristobal,22_23,0.455773699,1.011011521,0.126352319,32.75597312,0.277226,32.39920856,0.03,0.02,0.2894,0.277226
,10101310500,1.594285714,2.705714286,1,3.9,vtshey,2,2,8,6,San Cristobal,22_23,2.389828078,0.695841715,7.240431062,8.701802949,3.029687,12.50543445,1.57256,0.548737143,1.198482857,3.029687
,10101310487,1.8,2.7,1,3.8,vtshey,2,2,8,6,San Cristobal,22_23,1.787803786,0.647688741,11.26780228,7.991560452,6.302594484,12.33858171,2.665180645,1.082129032,3.330422581,6.302594484
,10101310462,1.2,1.6,1,3.4,vtshey,2,2,8,6,San Cristobal,22_23,1.787803786,0.647688741,60.78838767,7.991560452,34.001711,12.33858171,16.8745,9.0642,11.0095,34.001711
,10101277792,1.623076923,2.276923077,1,3.6,vtshey,1,1,1,5,San Cristobal,22_23,0.715233901,1.419195663,7.213337184,25.23242832,10.08528423,17.77938658,6.713553846,1.129123077,2.938792308,10.08528423
,10101310442,1.923809524,2.776190476,1,4.2,vtshey,1,2,2,1,San Cristobal,22_23,1.148554979,0.627902277,2.478734785,3.99621314,2.158133333,6.36438708,1.560809524,0.048428571,0.699095238,2.158133333
